GASS,AGCnr,SDSS,PLATEID,MJD,FIBERID,ra,dec,MASS_P50,HIMASS_LIM,WARNING,index,mpa_z,model_u,model_g,model_r,model_i,model_z,ext_u,ext_g,ext_r,ext_i,ext_z
47202,720186,J154936.75+174033.7,2170,53875,266,17.676048,0.02928,10.178,8.5,0,758945,0.029272135,17.0923,15.8398,15.1764,14.8359,14.5647,0.2164,0.1592,0.1155,0.0876,0.0621
47201,720187,J154938.85+171517.1,2170,53875,262,17.25475,0.03035,10.353,8.55,0,758942,0.03034679,17.8006,16.006,15.2055,14.8198,14.5037,0.2114,0.1556,0.1128,0.0856,0.0607
25688,252684,J154954.80+094943.0,1726,53137,362,9.828635,0.04585,10.918,9.12,0,596145,0.045833565,17.7639,15.829,14.9515,14.5163,14.1944,0.2679,0.1971,0.143,0.1084,0.0769
47046,10052,J154957.34+204818.6,2168,53886,545,20.805193,0.03513,10.777,8.98,0,758178,0.03513026,16.1425,14.7522,14.0813,13.7464,13.4293,0.2732,0.201,0.1458,0.1105,0.0784
1553,252175,J154959.53+001207.0,342,51691,600,0.201955,0.03235,11.117,9.32,0,38952,0.032340035,16.7663,14.7613,13.8514,13.3931,13.0755,0.3805,0.28,0.2031,0.154,0.1092
47063,720196,J154959.78+211122.7,2168,53886,609,21.18964,0.03492,10.473,8.67,0,758228,0.03492858,17.5019,16.0248,15.2327,14.8326,14.4974,0.2284,0.1681,0.1219,0.0924,0.0655
20988,255054,J155000.63+283525.9,1390,53142,217,28.590553,0.03081,10.269,8.5,0,471675,0.030814653,18.1732,16.3302,15.5272,15.1182,14.81,0.1795,0.1321,0.0958,0.0726,0.0515
47047,720198,J155003.16+202805.0,2168,53886,549,20.46807,0.03596,10.213,8.5,0,758181,0.035966188,19.0178,17.2038,16.3275,15.8616,15.4537,0.2829,0.2082,0.151,0.1145,0.0812
39884,252178,J155005.67+071107.6,1727,53859,226,7.185446,0.03363,10.719,8.92,0,596421,0.03363458,17.1812,15.4448,14.6287,14.2145,13.8928,0.1554,0.1143,0.0829,0.0629,0.0446
28393,255056,J155005.95+261549.1,1654,53498,248,26.26365,0.04119,10.252,8.5,0,565307,0.041184433,18.5207,16.9379,16.1913,15.7519,15.428,0.2313,0.1702,0.1234,0.0936,0.0664
42392,251278,J155006.38+250317.3,1850,53786,451,25.054832,0.03165,10.755,8.96,0,655173,0.031653553,17.1073,15.2175,14.3815,13.9593,13.6451,0.3054,0.2247,0.163,0.1236,0.0876
21016,255057,J155007.32+300305.0,1390,53142,564,30.051409,0.03195,10.453,8.65,0,471932,0.031957865,18.2784,16.6076,15.7228,15.2045,14.8402,0.1451,0.1068,0.0774,0.0587,0.0416
47158,720205,J155011.72+233633.8,2169,53556,564,23.609388,0.04238,10.075,8.5,0,758681,0.04238163,18.4347,16.9327,16.2951,15.9148,15.6127,0.2916,0.2145,0.1556,0.118,0.0837
47362,720206,J155016.47+231233.4,2171,53557,325,23.2093,0.04765,10.913,9.11,0,759497,0.04763356,18.0745,16.0823,15.1568,14.7123,14.3873,0.2934,0.2159,0.1566,0.1187,0.0842
20980,252182,J155018.56+284842.7,1390,53142,142,28.811884,0.03073,10.949,9.15,0,471612,0.030724294,17.4495,15.5778,14.63,14.1217,13.6702,0.1571,0.1156,0.0838,0.0636,0.0451
47154,720211,J155020.26+231532.8,2169,53556,551,23.259138,0.04478,10.719,8.92,0,758668,0.044778198,17.9,16.2096,15.358,14.9181,14.5653,0.305,0.2244,0.1627,0.1234,0.0875
28395,255068,J155022.38+262549.8,1654,53498,255,26.430515,0.04096,11.041,9.24,0,565314,0.040945597,17.3268,15.3851,14.4875,14.0486,13.71,0.2572,0.1892,0.1372,0.1041,0.0738
27789,255070,J155024.09+302346.2,1579,53473,315,30.396168,0.03203,10.634,8.83,0,530662,0.0320101,17.6209,15.718,14.8549,14.4221,14.1067,0.1582,0.1164,0.0844,0.064,0.0454
47226,10055,J155025.91+180822.4,2170,53875,395,18.139582,0.04658,11.363,9.56,0,759039,0.046594545,17.1874,14.9648,14.0972,13.6825,13.4226,0.2057,0.1514,0.1098,0.0833,0.059
47157,720212,J155026.38+231648.0,2169,53556,558,23.28001,0.04206,10.399,8.6,0,758675,0.04206259,18.7434,17.0585,16.2403,15.7716,15.35,0.3112,0.229,0.1661,0.1259,0.0893
21028,255074,J155031.26+283334.6,1391,52817,358,28.559612,0.03166,10.325,8.53,0,472295,0.031656295,18.2122,16.353,15.5101,15.099,14.7799,0.1871,0.1377,0.0999,0.0757,0.0537
25706,252688,J155035.11+092127.7,1726,53137,466,9.357704,0.04554,10.447,8.65,0,596210,0.045544095,17.2978,16.0053,15.3757,15.015,14.7529,0.2816,0.2072,0.1503,0.114,0.0808
47058,251288,J155038.68+202254.2,2168,53886,591,20.381735,0.03682,10.451,8.65,0,758215,0.036822625,17.0754,15.7882,15.1163,14.7388,14.4428,0.2862,0.2106,0.1527,0.1158,0.0821
39901,258492,J155039.93+075728.7,1727,53859,470,7.957978,0.04184,10.014,8.5,0,596544,0.041836604,19.5592,17.6311,16.8571,16.485,16.1021,0.1979,0.1456,0.1056,0.0801,0.0568
25667,252732,J155040.73+075728.7,1726,53137,219,7.95799,0.04188,10.932,9.13,0,596043,0.041867618,17.6222,15.6372,14.773,14.3408,13.9985,0.1986,0.1461,0.106,0.0804,0.057
47155,720217,J155040.93+232617.3,2169,53556,554,23.438162,0.04227,10.196,8.5,0,758671,0.042265445,18.224,16.6982,16.0104,15.6768,15.3401,0.2989,0.2199,0.1595,0.121,0.0858
25662,252733,J155047.82+084305.5,1726,53137,166,8.718207,0.04822,10.44,8.64,0,596006,0.04822515,18.7588,16.9537,16.0982,15.6891,15.3704,0.2191,0.1612,0.1169,0.0887,0.0629
47072,10059,J155050.65+221419.2,2169,53556,6,22.238688,0.03143,10.224,8.5,0,758257,0.03142529,17.151,15.6353,14.963,14.6316,14.4384,0.3155,0.2321,0.1684,0.1277,0.0905
42393,727318,J155053.58+245747.5,1850,53786,452,24.963219,0.0459,10.16,8.5,0,655174,0.045899767,17.8259,16.4571,15.8752,15.5446,15.3128,0.3021,0.2223,0.1612,0.1222,0.0867
28390,255086,J155056.04+262659.6,1654,53498,212,26.44989,0.0411,10.356,8.56,0,565278,0.041095704,19.0182,17.4014,16.5042,16.0226,15.6014,0.2474,0.1821,0.1321,0.1001,0.071
27750,255089,J155058.38+335203.0,1403,53227,461,33.86751,0.0486,11.05,9.25,0,477804,0.048587028,17.321,15.4093,14.5776,14.176,13.8608,0.1704,0.1254,0.091,0.069,0.0489
25698,251292,J155104.35+094357.3,1726,53137,418,9.732604,0.04086,10.25,8.5,0,596185,0.0408615,17.5481,16.0189,15.4317,15.0952,14.8903,0.216,0.1589,0.1153,0.0874,0.062
46994,720223,J155105.78+201415.1,2168,53886,37,20.237541,0.03654,10.05,8.5,0,757796,0.036528803,19.1691,17.3519,16.4778,16.0761,15.7564,0.2712,0.1996,0.1447,0.1098,0.0778
47225,720224,J155106.84+180648.0,2170,53875,385,18.11334,0.04172,10.578,8.78,0,759032,0.04174696,18.0092,16.2272,15.3756,14.9884,14.6973,0.1901,0.1398,0.1014,0.0769,0.0545
46988,10060,J155106.91+201209.0,2168,53886,25,20.202509,0.03748,11.043,9.24,0,757785,0.037493758,16.6156,15.0946,14.2493,13.7957,13.4474,0.2717,0.1999,0.145,0.11,0.078
1552,253888,J155111.24+003832.3,342,51691,596,0.642316,0.04048,10.543,8.74,0,38949,0.04046928,18.4589,16.5462,15.6391,15.2063,14.8426,0.4183,0.3078,0.2232,0.1693,0.12
25697,252690,J155111.44+095317.0,1726,53137,405,9.888082,0.04546,10.765,8.97,0,596174,0.04543665,17.9429,16.0741,15.22,14.7843,14.4973,0.2163,0.1592,0.1154,0.0875,0.0621
46991,252569,J155111.45+201320.5,2168,53886,31,20.222364,0.03747,10.53,8.73,0,757790,0.037468866,18.2657,16.3303,15.4524,15.0361,14.7009,0.2725,0.2005,0.1454,0.1103,0.0782
47368,10062,J155111.84+215633.4,2171,53557,360,21.94263,0.02596,10.116,8.5,0,759523,0.025966158,16.2942,15.001,14.4539,14.1696,14.0179,0.2793,0.2055,0.149,0.113,0.0801
47223,252186,J155112.31+183346.1,2170,53875,377,18.562834,0.02814,10.587,8.79,0,759026,0.028152052,16.6702,15.0885,14.346,13.9608,13.638,0.2186,0.1609,0.1167,0.0885,0.0627
1551,253890,J155114.74+001734.8,342,51691,589,0.293014,0.03214,10.043,8.5,0,38943,0.032136466,18.1095,16.5469,15.8174,15.4478,15.1708,0.3608,0.2655,0.1925,0.146,0.1035
46992,252570,J155114.89+201216.3,2168,53886,32,20.204548,0.03762,10.236,8.5,0,757791,0.037631497,18.1715,16.5842,15.8242,15.4175,15.1544,0.2724,0.2005,0.1454,0.1102,0.0782
21213,255100,J155120.79+343356.0,1417,53141,283,34.565567,0.04871,10.389,8.59,0,482109,0.04870259,17.6695,16.1905,15.5684,15.2295,15.0035,0.1687,0.1241,0.09,0.0683,0.0484
42402,255102,J155125.21+254539.0,1850,53786,545,25.760841,0.04597,11.026,9.23,0,655239,0.04596649,17.434,15.5535,14.666,14.2188,13.889,0.363,0.2671,0.1937,0.1469,0.1042
27788,255103,J155125.30+301332.4,1579,53473,271,30.22568,0.03174,10.191,8.5,0,530647,0.03173346,17.7156,16.1555,15.4351,15.0923,14.7787,0.1672,0.123,0.0892,0.0676,0.048
25703,252693,J155126.37+093101.1,1726,53137,450,9.516974,0.04145,10.422,8.62,0,596202,0.041448906,18.3855,16.5199,15.7021,15.3118,14.979,0.267,0.1964,0.1425,0.108,0.0766
47087,720237,J155127.50+223711.2,2169,53556,78,22.619793,0.04753,10.469,8.67,0,758311,0.047530465,18.3541,16.5305,15.7364,15.4216,15.0036,0.2997,0.2205,0.1599,0.1213,0.086
28401,252337,J155128.31+271712.6,1654,53498,429,27.28684,0.03162,10.249,8.5,0,565447,0.03162268,17.8422,16.5267,15.7589,15.335,14.978,0.1937,0.1425,0.1034,0.0784,0.0556
42352,251307,J155129.72+242606.0,1850,53786,165,24.435003,0.03201,10.443,8.64,0,654967,0.03202303,16.9218,15.4857,14.8146,14.4575,14.1496,0.2141,0.1575,0.1142,0.0866,0.0614
46997,720239,J155130.72+201242.2,2168,53886,40,20.211733,0.0363,10.839,9.04,0,757799,0.036304384,18.4956,16.4451,15.3961,14.8529,14.4003,0.2739,0.2016,0.1462,0.1108,0.0786
46990,720242,J155137.01+200944.0,2168,53886,28,20.16223,0.03566,10.097,8.5,0,757787,0.035657063,18.6985,16.8645,16.0533,15.6809,15.4017,0.2726,0.2006,0.1455,0.1103,0.0782
27047,252870,J155140.09+063328.5,1822,53172,362,6.557919,0.03328,10.505,8.71,0,641397,0.03327259,18.2376,16.8444,15.6542,15.2732,15.0035,0.2123,0.1562,0.1133,0.0859,0.0609
25705,252696,J155143.76+094608.2,1726,53137,454,9.768953,0.04028,10.626,8.83,0,596206,0.04026448,18.1295,16.2213,15.3533,14.9337,14.6188,0.2289,0.1684,0.1222,0.0926,0.0657
27764,255110,J155145.08+340415.4,1403,53227,594,34.070957,0.04935,10.955,9.16,0,477902,0.04934802,17.707,15.877,14.9998,14.5558,14.2271,0.1865,0.1372,0.0995,0.0755,0.0535
47232,720245,J155145.88+180804.9,2170,53875,426,18.1347,0.04505,10.761,8.96,0,759066,0.045066807,18.3569,16.394,15.4725,15.0076,14.6748,0.166,0.1222,0.0886,0.0672,0.0476
27768,255111,J155147.07+340300.1,1403,53227,600,34.050053,0.04958,10.107,8.5,0,477907,0.04958079,19.6525,18.2679,17.441,16.954,16.5848,0.1846,0.1358,0.0985,0.0747,0.053
47160,720246,J155147.32+230841.1,2169,53556,593,23.14477,0.0422,10.078,8.5,0,758702,0.04222523,21.3307,18.6488,17.6454,17.1039,16.6174,0.3116,0.2292,0.1663,0.1261,0.0894
47349,720247,J155148.44+210207.2,2171,53557,254,21.035358,0.04036,10.21,8.5,0,759443,0.040358834,17.605,16.328,15.6908,15.3483,15.0482,0.2611,0.1921,0.1393,0.1057,0.0749
27761,255117,J155153.77+340424.4,1403,53227,591,34.07346,0.04879,10.138,8.5,0,477899,0.048779346,19.5152,17.6628,16.8307,16.4187,16.1282,0.1844,0.1357,0.0984,0.0746,0.0529
21217,255118,J155154.59+343649.2,1417,53141,291,34.613693,0.04855,10.225,8.5,0,482115,0.04853815,17.8747,16.4637,15.8826,15.5609,15.3293,0.167,0.1228,0.0891,0.0676,0.0479
47372,252338,J155159.35+215603.7,2171,53557,393,21.934387,0.02584,10.099,8.5,0,759548,0.02583995,16.9508,15.8242,15.1851,14.8558,14.5196,0.3012,0.2217,0.1608,0.1219,0.0864
42363,251736,J155159.81+242023.0,1850,53786,231,24.339733,0.03181,10.245,8.5,0,655012,0.03182575,16.8897,15.5094,14.9291,14.6164,14.3523,0.234,0.1722,0.1249,0.0947,0.0671
47166,720248,J155201.49+231238.0,2169,53556,624,23.21056,0.04201,10.499,8.7,0,758729,0.04200295,18.1928,16.4071,15.5811,15.1808,14.8527,0.3097,0.2279,0.1653,0.1253,0.0889
47163,720249,J155202.18+234402.9,2169,53556,604,23.734152,0.04238,10.551,8.75,0,758713,0.042385213,17.4274,15.8624,15.1859,14.797,14.5189,0.2786,0.205,0.1487,0.1128,0.0799
21210,255122,J155209.56+340946.7,1417,53141,260,34.16298,0.04893,10.283,8.5,0,482094,0.048932202,19.1739,17.3405,16.4802,16.0807,15.7705,0.1716,0.1263,0.0916,0.0695,0.0492
27760,255123,J155209.94+340736.6,1403,53227,589,34.12685,0.04823,10.279,8.5,0,477897,0.048228517,17.4462,16.2099,15.6448,15.3215,15.1119,0.1796,0.1321,0.0958,0.0727,0.0515
21216,729452,J155210.75+340503.3,1417,53141,290,34.08427,0.04841,11.289,9.49,0,482114,0.048403576,17.1495,15.1485,14.2429,13.8014,13.5069,0.1827,0.1344,0.0975,0.0739,0.0524
27755,255124,J155211.99+340229.4,1403,53227,525,34.04151,0.04655,11.084,9.28,0,477849,0.046535663,17.8596,15.7784,14.8427,14.398,14.0561,0.1747,0.1285,0.0932,0.0707,0.0501
21207,255126,J155213.01+340810.8,1417,53141,241,34.136345,0.04774,10.1,8.5,0,482079,0.047734275,19.531,17.6845,16.8601,16.45,16.1397,0.1766,0.1299,0.0942,0.0715,0.0507
27756,255129,J155216.59+335629.7,1403,53227,530,33.941597,0.04903,10.865,9.07,0,477852,0.04901362,17.6765,15.8297,14.9882,14.5998,14.2952,0.1589,0.1169,0.0848,0.0643,0.0456
47168,251314,J155218.54+232035.9,2169,53556,633,23.343311,0.0318,10.33,8.53,0,758736,0.031802386,16.9368,15.3925,14.7001,14.3426,14.2418,0.3013,0.2217,0.1608,0.1219,0.0865
27771,255131,J155219.42+340413.7,1403,53227,630,34.070484,0.04901,10.298,8.5,0,477931,0.049014106,17.9245,16.5669,15.8986,15.527,15.339,0.1784,0.1312,0.0952,0.0722,0.0512
27773,255132,J155220.23+340512.5,1403,53227,635,34.08683,0.0484,10.01,8.5,0,477935,0.048407625,18.4773,17.199,16.5865,16.2292,15.9743,0.1782,0.1311,0.0951,0.0721,0.0511
28405,255133,J155220.33+270341.1,1654,53498,479,27.061426,0.04204,10.422,8.62,0,565485,0.04204261,18.1023,16.6045,15.8257,15.3772,15.0744,0.222,0.1633,0.1185,0.0898,0.0637
42351,10073,J155220.73+243735.7,1850,53786,154,24.626602,0.03201,10.64,8.84,0,654959,0.032024283,16.1949,14.6945,14.0184,13.7132,13.4893,0.2432,0.179,0.1298,0.0984,0.0698
27772,255134,J155221.23+340611.1,1403,53227,631,34.103092,0.04797,10.596,8.8,0,477932,0.047961704,18.5141,16.6322,15.7714,15.342,15.0335,0.1773,0.1305,0.0946,0.0718,0.0509
47228,720255,J155222.15+183829.8,2170,53875,404,18.641623,0.03846,10.231,8.5,0,759048,0.038480245,17.511,16.177,15.5756,15.2136,14.9287,0.2088,0.1536,0.1114,0.0845,0.0599
10772,251313,J155225.55+022701.9,595,52023,296,2.450551,0.04785,10.975,9.18,0,161942,0.04783518,17.2872,15.6004,14.7611,14.309,13.9745,0.618,0.4547,0.3298,0.2501,0.1773
27770,255140,J155225.96+341122.6,1403,53227,626,34.189617,0.04821,10.355,8.56,0,477928,0.048193257,18.9564,17.08,16.2579,15.8521,15.547,0.1609,0.1184,0.0859,0.0651,0.0462
27774,255141,J155233.50+340711.9,1403,53227,638,34.11998,0.0479,10.134,8.5,0,477938,0.047881678,19.2505,17.4733,16.6656,16.266,15.9879,0.1629,0.1199,0.0869,0.0659,0.0467
25712,252700,J155238.28+092318.7,1726,53137,502,9.388539,0.04566,10.802,9,0,596235,0.045647543,17.2741,15.5887,14.8379,14.4499,14.1234,0.241,0.1773,0.1286,0.0975,0.0691
47334,252194,J155239.40+214611.2,2171,53557,187,21.76978,0.04748,10.484,8.68,0,759387,0.04747529,17.2469,15.9407,15.3281,14.9645,14.7103,0.3033,0.2232,0.1619,0.1227,0.087
27052,252874,J155240.36+061022.1,1822,53172,419,6.17281,0.03333,10.229,8.5,0,641441,0.03333565,18.761,16.9355,16.0651,15.6177,15.2318,0.2304,0.1695,0.123,0.0932,0.0661
1555,253893,J155255.43+004304.8,342,51691,637,0.718021,0.03245,10.485,8.69,0,38976,0.032433487,18.1109,16.1827,15.3071,14.8465,14.5043,0.4661,0.3429,0.2487,0.1886,0.1337
39906,715152,J155259.35+080059.3,1727,53859,534,8.01648,0.04105,10.985,9.19,0,596576,0.04103215,17.4424,15.5246,14.6334,14.1768,13.8418,0.2316,0.1704,0.1236,0.0937,0.0664
27050,252875,J155300.06+060451.2,1822,53172,411,6.080894,0.0333,10.509,8.71,0,641435,0.033286322,18.0762,16.1486,15.2828,14.8603,14.5067,0.2318,0.1705,0.1237,0.0938,0.0665
39877,252876,J155312.54+065315.4,1727,53859,139,6.88762,0.03931,10.172,8.5,0,596380,0.039318487,18.8939,17.0874,16.2671,15.8733,15.5678,0.2065,0.1519,0.1102,0.0836,0.0592
25714,252702,J155322.11+094208.4,1726,53137,532,9.702341,0.03922,10.219,8.5,0,596259,0.039220203,17.089,15.9156,15.3821,15.0691,14.833,0.1952,0.1437,0.1042,0.079,0.056
27784,255154,J155323.77+300059.1,1579,53473,182,30.01643,0.04662,10.253,8.5,0,530584,0.04661749,17.5298,16.2164,15.6698,15.3527,15.099,0.1625,0.1196,0.0867,0.0658,0.0466
47370,720274,J155326.54+232121.6,2171,53557,365,23.356018,0.04528,10.065,8.5,0,759527,0.04527757,18.683,17.2042,16.4883,16.1242,15.8474,0.3153,0.232,0.1682,0.1276,0.0905
47244,255412,J155330.88+182128.7,2170,53875,484,18.35799,0.03279,10.724,8.92,0,759111,0.03281258,17.3355,15.4521,14.5931,14.2003,13.8552,0.2113,0.1554,0.1127,0.0855,0.0606
25717,252704,J155334.02+091615.4,1726,53137,552,9.270956,0.04165,10.71,8.91,0,596272,0.041655187,18.1926,16.3808,15.4712,14.9879,14.6087,0.3075,0.2263,0.1641,0.1244,0.0882
21153,255160,J155335.55+321820.5,1404,52825,234,32.30571,0.04993,10.335,8.54,0,478082,0.049932156,17.4718,16.2108,15.6478,15.3275,15.1029,0.1081,0.0795,0.0577,0.0437,0.031
39879,716465,J155346.74+070950.3,1727,53859,158,7.163991,0.04081,10.298,8.5,0,596391,0.040812187,17.2812,16.1884,15.6309,15.2766,14.9981,0.2388,0.1757,0.1274,0.0966,0.0685
42401,727333,J155348.64+244903.3,1850,53786,536,24.817595,0.04858,10.041,8.5,0,655231,0.048579518,18.2799,17.16,16.572,16.2194,15.9643,0.2327,0.1712,0.1242,0.0942,0.0668
47248,255413,J155349.98+182028.8,2170,53875,494,18.341345,0.04603,11.113,9.31,0,759119,0.046046287,17.4191,15.4469,14.5375,14.1189,13.7581,0.2147,0.158,0.1146,0.0869,0.0616
25719,252706,J155356.01+092239.8,1726,53137,559,9.377744,0.04561,10.276,8.5,0,596277,0.04559903,17.8666,16.3916,15.7655,15.4103,15.1599,0.27,0.1986,0.1441,0.1092,0.0775
1562,252362,J155357.41+004117.0,343,51692,377,0.688075,0.03863,10.462,8.66,0,39249,0.03862771,17.6813,16.1825,15.4277,14.9902,14.6613,0.5494,0.4042,0.2932,0.2223,0.1576
47186,720291,J155403.26+171238.9,2170,53875,141,17.210814,0.03419,10.485,8.69,0,758852,0.03417291,17.8752,16.0573,15.2131,14.8117,14.4947,0.2022,0.1488,0.1079,0.0818,0.058
47236,252200,J155405.97+183851.5,2170,53875,450,18.647661,0.04778,11.146,9.35,0,759083,0.047800727,16.7701,14.9709,14.1635,13.7663,13.4648,0.2186,0.1608,0.1167,0.0885,0.0627
47239,251326,J155409.86+190622.3,2170,53875,455,19.106215,0.0363,10.922,9.12,0,759086,0.03631307,16.8549,14.9311,14.1576,13.7655,13.4799,0.2039,0.1501,0.1088,0.0825,0.0585
47189,720295,J155412.90+171429.5,2170,53875,150,17.241535,0.0342,10.105,8.5,0,758858,0.034195367,18.4819,16.9142,16.2015,15.7195,15.4343,0.2055,0.1512,0.1097,0.0832,0.059
10777,253418,J155425.88+034117.0,595,52023,363,3.688077,0.04549,10.354,8.55,0,161980,0.04548577,19.621,17.579,16.56,16.0876,15.6959,0.8099,0.5959,0.4322,0.3277,0.2324
42399,727337,J155427.83+245917.4,1850,53786,522,24.988184,0.04464,10.714,8.91,0,655224,0.044627737,17.9996,16.1619,15.2765,14.8634,14.5518,0.2606,0.1917,0.1391,0.1054,0.0748
42417,727338,J155428.31+252509.7,1850,53786,635,25.419382,0.04724,10.204,8.5,0,655307,0.047246467,19.2182,17.4346,16.5644,16.1779,15.8803,0.3061,0.2252,0.1634,0.1239,0.0878
21205,255177,J155428.41+344147.5,1417,53141,184,34.696537,0.04284,10.305,8.51,0,482032,0.042845286,18.9678,17.0871,16.2468,15.8201,15.5099,0.1385,0.1019,0.0739,0.0561,0.0397
42343,255178,J155431.36+240730.7,1850,53786,66,24.125202,0.04274,10.508,8.71,0,654892,0.042758763,17.9672,16.3954,15.6271,15.2035,14.859,0.3077,0.2264,0.1642,0.1245,0.0883
27705,255181,J155437.96+323957.4,1403,53227,28,32.66596,0.04911,10.325,8.53,0,477458,0.04909048,19.6766,17.7714,16.8715,16.3905,16.009,0.1344,0.0989,0.0717,0.0544,0.0386
28433,255182,J155440.46+253411.2,1655,53523,288,25.569796,0.04066,10.261,8.5,0,565853,0.040660854,19.2915,17.5971,16.6577,16.1881,15.7535,0.3438,0.253,0.1835,0.1391,0.0986
28432,255184,J155441.73+253017.7,1655,53523,285,25.504938,0.04631,10.111,8.5,0,565851,0.04631202,18.4665,16.6828,16.0629,15.7384,15.5367,0.3322,0.2444,0.1773,0.1344,0.0953
42414,727339,J155442.26+253348.8,1850,53786,621,25.56357,0.04104,10.227,8.5,0,655299,0.041039012,18.0757,16.7474,16.0549,15.6553,15.3229,0.3443,0.2533,0.1837,0.1393,0.0988
21149,255187,J155446.69+323703.7,1404,52825,194,32.617714,0.0487,10.983,9.18,0,478052,0.04868059,17.6847,15.7622,14.8882,14.4864,14.1623,0.1301,0.0957,0.0694,0.0526,0.0373
25651,252742,J155447.57+081341.7,1726,53137,51,8.228252,0.04608,10.316,8.52,0,595941,0.046097614,18.9771,17.1649,16.2925,15.8984,15.5722,0.219,0.1612,0.1169,0.0886,0.0628
21024,251335,J155448.50+275137.1,1391,52817,193,27.860332,0.04512,10.609,8.81,0,472156,0.04512956,17.3223,15.9109,15.2488,14.8477,14.5685,0.1604,0.118,0.0856,0.0649,0.046
47266,251597,J155449.39+185501.6,2170,53875,529,18.917128,0.03595,10.786,8.99,0,759149,0.035962224,16.7554,15.0123,14.2476,13.8732,13.5902,0.1958,0.1441,0.1045,0.0792,0.0562
47185,720317,J155450.14+171946.4,2170,53875,109,17.329557,0.04751,10.367,8.57,0,758830,0.047507018,18.6661,17.0156,16.2033,15.795,15.4787,0.2041,0.1502,0.1089,0.0826,0.0586
39912,716468,J155451.75+075656.2,1727,53859,575,7.948968,0.04505,10.086,8.5,0,596600,0.04503428,19.4832,17.6822,16.8288,16.4267,16.1112,0.2096,0.1542,0.1118,0.0848,0.0601
47184,720320,J155456.08+172241.9,2170,53875,103,17.37833,0.04194,10.758,8.96,0,758826,0.041929495,17.2891,15.6447,14.8674,14.4628,14.1547,0.2022,0.1488,0.1079,0.0818,0.058
1565,253897,J155503.20+003804.4,343,51692,412,0.63455,0.04999,10.031,8.5,0,39266,0.04998655,19.1456,17.6511,16.9495,16.5163,16.231,0.5031,0.3702,0.2685,0.2036,0.1443
25721,252708,J155506.74+093023.0,1726,53137,603,9.506415,0.03407,10.09,8.5,0,596299,0.03405373,18.8741,17.3151,16.4907,16.0319,15.6721,0.2039,0.15,0.1088,0.0825,0.0585
21202,255199,J155506.92+344656.1,1417,53141,164,34.78227,0.04716,11.102,9.3,0,482018,0.047141757,17.1497,15.3286,14.4667,14.0471,13.7168,0.1335,0.0982,0.0712,0.054,0.0383
47272,720327,J155520.19+183216.5,2170,53875,572,18.53793,0.04448,10.414,8.61,0,759187,0.044503834,18.8937,17.1924,16.348,15.878,15.4697,0.2242,0.165,0.1197,0.0907,0.0643
21196,255209,J155528.22+341040.2,1417,53141,122,34.17784,0.03122,10.156,8.5,0,481986,0.031220576,16.9255,15.6463,15.088,14.749,14.542,0.1427,0.105,0.0762,0.0578,0.041
39917,716473,J155529.70+073550.9,1727,53859,598,7.597478,0.04495,10.091,8.5,0,596616,0.044938687,19.1739,17.4429,16.6416,16.2421,15.9538,0.1897,0.1396,0.1012,0.0768,0.0544
27800,255210,J155532.20+303323.2,1579,53473,473,30.556467,0.04625,10.214,8.5,0,530756,0.04625236,18.2007,16.5648,15.8977,15.5523,15.3097,0.2006,0.1476,0.1071,0.0812,0.0576
39915,716474,J155532.95+072252.2,1727,53859,586,7.381185,0.04466,10.362,8.56,0,596608,0.04464837,18.8368,17.0211,16.1605,15.7535,15.438,0.2125,0.1564,0.1134,0.086,0.061
47258,720338,J155538.11+180022.0,2170,53875,511,18.006115,0.03062,10.052,8.5,0,759134,0.030634599,18.2345,16.6319,15.8624,15.4753,15.1942,0.2069,0.1522,0.1104,0.0837,0.0594
28431,727342,J155540.52+252101.0,1655,53523,284,25.350298,0.04284,10.563,8.76,0,565850,0.042836774,18.3833,16.4908,15.6175,15.2031,14.8688,0.2711,0.1994,0.1447,0.1097,0.0778
31578,10094,J155545.33+242938.0,1851,53524,339,24.493893,0.03248,10.725,8.93,0,655507,0.032504953,17.8671,15.8465,14.9769,14.4668,14.0777,0.3015,0.2218,0.1609,0.122,0.0865
25652,715156,J155546.56+084030.8,1726,53137,61,8.675236,0.03622,10.706,8.91,0,595946,0.036242984,17.9118,16.1487,15.2303,14.7443,14.397,0.2552,0.1878,0.1362,0.1033,0.0732
47311,720340,J155547.11+211656.9,2171,53557,60,21.282475,0.02647,10.127,8.5,0,759281,0.026478374,17.8068,16.0538,15.2785,14.8788,14.6209,0.2929,0.2155,0.1563,0.1185,0.084
27056,252884,J155557.03+061858.1,1822,53172,463,6.316152,0.03509,10.119,8.5,0,641472,0.035072908,18.1198,16.5022,15.7847,15.4311,15.1648,0.2048,0.1507,0.1093,0.0829,0.0588
27054,252885,J155559.26+061945.1,1822,53172,437,6.329201,0.03426,10.743,8.94,0,641455,0.03425169,17.8037,15.971,15.0711,14.5852,14.192,0.2068,0.1522,0.1104,0.0837,0.0593
10766,253582,J155559.43+022218.0,595,52023,250,2.371689,0.03236,10.387,8.59,0,161913,0.0323596,18.6256,16.7692,15.8058,15.328,14.9252,0.4604,0.3388,0.2457,0.1863,0.1321
27802,251353,J155601.61+302502.6,1579,53473,495,30.417406,0.0468,11.288,9.49,0,530769,0.04677629,16.733,14.7806,13.9252,13.5216,13.2229,0.2178,0.1603,0.1162,0.0881,0.0625
